Glob_sevanje_mean,Hitrost_vetra_max,Hitrost_vetra_mean,Vlaga_max,Vlaga_mean,Temperatura_lokacija_max,O3,mesec,Glob_sevanje_spr,Vlaga_spr,Temperatura_lokacija_spr
46.75,1,0.625,93.1,89.5625,9.4,SREDNJA,4,290,6.8,1.9
79.5,2.7,2.2125,68.1,64.525,14.2,SREDNJA,4,391,10.1,3
46.875,3.1,1.975,65.7,62.725,16,SREDNJA,4,199,6.5,3.3
57,3.7,1.3625,82.5,69.825,16.4,SREDNJA,4,228,28.4,5.9
20.9625,1.9,1.575,75.5,71.9625,12.4,SREDNJA,4,57.9,10.4,1.8
60,1,0.65,96.3,92.4625,6.5,SREDNJA,4,360,8.89999999999999,1.6
75.75,1,0.5375,87,81.7375,8.4,SREDNJA,4,386,13.8,3.5
63.2,1.1,0.6875,84.9,78.3625,11.1,SREDNJA,4,288,17.4,3.8
65.375,2.2,0.9125,80.8,73.4875,11.3,SREDNJA,4,343,17.4,3.7
20.875,1.1,0.5875,92.6,87.25,10.8,SREDNJA,4,89,22.4,0.700000000000001
58.75,1.6,0.8625,91.1,84.2625,5.1,SREDNJA,4,260,17.6,2.1
63.875,1.1,0.825,80.3,76.7,5.3,SREDNJA,4,396,8.39999999999999,2.8
43.375,2.7,1.4,93.4,87.35,11.9,SREDNJA,4,192,30.2,5.2
18.5,1.6,1,95.1,93.925,1.6,SREDNJA,4,91,3.09999999999999,0.9
46.25,0.9,0.7125,93.9,92.0125,3.3,SREDNJA,4,220,5.10000000000001,1.2
106.75,0.9,0.4625,91,87.9714285714286,4.1,SREDNJA,4,476,8.59999999999999,2.6
10.875,1.6,0.825,93.5,91.5875,10.1,SREDNJA,5,32,4.40000000000001,1.1
44.5,1,0.8125,83.2,78.025,13.2,SREDNJA,5,219,14.8,3
55.625,2.2,1.75,82.5,76.2875,12.6,SREDNJA,5,271,18.9,3.4
26.625,1.7,0.95,78.8,68.2625,11.6,SREDNJA,5,117,21.1,1.7
101.875,1.5,0.8375,88.1,80.6875,12.2,SREDNJA,5,453,13.9,3.8
105.625,1,0.575,89.3,82.9625,13.6,SREDNJA,5,459,19.3,4.7
79.125,1.2,0.55,96.4,92.2625,11.8,SREDNJA,5,461,13.3,3
32.5,1,0.55,96.9,95.675,10.3,SREDNJA,5,153,4,1.2
21.75,1.2,0.725,78.7,73.075,13.7,SREDNJA,5,74,19.3,1.9
59.925,1.3,0.6125,88.1,85.325,13.1,NIZKA,5,265.6,8.69999999999999,2.6
7.625,2.4,1.0625,95.6,94.925,13.3,SREDNJA,5,25,1.5,0.5
51.025,2.8,2.15,91,87.05,13,SREDNJA,5,209.8,8.40000000000001,1.4
40.625,1.4,0.6,93.8,91.025,12.9,SREDNJA,5,217,8.89999999999999,1.3
12.625,1.2,0.6375,94,92.6875,11.2,SREDNJA,5,66,4.2,0.5
87.625,1,0.675,92.7,89.2875,9.8,SREDNJA,5,464,14.1,2.9
87.375,1.2,0.8,94.7,90.2875,8.2,SREDNJA,5,510,13.6,2.9
100.375,1.2,0.7125,89.6,83.4,11.2,SREDNJA,5,488,18.8,3.9
21.0875,3.3,1.2125,82.8,72.9,13.4,SREDNJA,5,85,31.5,4.6
66.25,1.3,0.7125,91.5,87.25,14.8,SREDNJA,5,355,19.9,3.6
126.875,1,0.4375,92.6,86.75,13.9,SREDNJA,5,506,19.8,5.3
121.25,0.6,0.325,87.2,79.4125,16.3,VISOKA,5,509,22.9,5.3
102.625,2.9,1.5,74.8,64.8375,17.7,SREDNJA,5,493,20.5,4
72.15,1.9,1.5,90.4,84.225,13,SREDNJA,5,355.3,21,1.8
121.875,0.9,0.625,84.8,75.775,17.9,SREDNJA,5,405,18.1,5
125.625,0.9,0.5875,92.1,85.85,18.4,SREDNJA,5,495,20.7,4.9
126.875,0.6,0.475,76.5,67.0875,20.1,VISOKA,5,505,23.7,6.2
101.875,1.7,0.8375,77.2,68.1375,19.8,SREDNJA,5,447,19.7,3.6
73.2,2.5,1.0375,93.8,89.3375,17.2,SREDNJA,5,301.9,15.7,3.3
52.075,2,1.1,93.1,89.7125,15,SREDNJA,5,156.9,8.19999999999999,2
55.875,1.5,1.0125,93.5,90.25,13.5,SREDNJA,6,199,6.5,2.1
45.25,1,0.5875,89,85.225,15.1,SREDNJA,6,134,12.5,2.1
117.375,1.6,0.7375,90.8,83.425,16.9,SREDNJA,6,395,17.1,5
134.375,1.4,0.975,88,79.35,18.7,SREDNJA,6,477,20.2,5.9
115.625,1.9,0.875,87.8,81.2,18.7,SREDNJA,6,380,15.6,4.2
73.375,1.6,0.75,95.3,90.7,17,SREDNJA,6,309,14.5,2.8
103.625,0.8,0.6,93,88.3875,17.8,SREDNJA,6,488,18.3,3.5
106.125,1.3,0.8875,88.4,83.675,19.5,SREDNJA,6,407,20.9,3.5
26.975,0.8,0.575,92.5,90.7875,16.4,SREDNJA,6,106.7,5.09999999999999,0.899999999999999
13.875,1.4,0.9625,94.3,93.025,15.1,SREDNJA,6,70,3.3,0.5
115.025,1.5,0.6625,94.5,89.2375,18.2,SREDNJA,6,462.3,16.6,5.3
70.9,1.8,1.1625,93.5,90.5375,16.7,SREDNJA,6,237.8,11,2
40.5,0.8,0.4125,93.1,91.025,16,SREDNJA,6,213,7.59999999999999,1
111.475,1.3,0.5875,90.6,83.925,17.8,SREDNJA,6,365.7,19.3,4.1
14.325,2.4,1.3,95.8,93.7,15.7,SREDNJA,6,76.9,4.59999999999999,1
101.125,1.2,0.925,92,85.275,20,SREDNJA,6,487,18.1,5
96.275,4.4,2.7625,89.5,82.175,20.9,SREDNJA,6,559.8,20.7,2.6
138,1.4,0.7375,86.2,77.975,18.9,SREDNJA,6,531,20.7,5.4
67,1.1,0.6875,87,82.325,15.3,SREDNJA,6,268,13.3,3
36.5,2.3,1.0125,92.6,90.3,15.4,SREDNJA,6,183,4.59999999999999,1.3
61,1.1,0.5625,95.2,91.5625,16.6,SREDNJA,6,312,13.6,2
89.875,0.5,0.325,90.6,84.9125,20,SREDNJA,6,455,17.9,4.2
62.75,1.4,0.875,84.8,80.9,21.8,SREDNJA,6,188,13.4,2.5
103,1.3,0.65,88.9,82.2,24.9,SREDNJA,6,419,21.2,4.2
98.275,1,0.5125,88.6,82.7125,25.2,SREDNJA,6,368.8,15.8,3.7
111.7,1.3,0.8375,93.8,88.2375,20.2,SREDNJA,6,406.9,13.9,2.9
29.25,1.4,0.875,82.3,77.725,21.2,SREDNJA,6,146,12.2,1.1
65.375,1.2,0.7625,95.9,91.9875,16,SREDNJA,6,339,14.1,2.1
128.75,0.9,0.45,88.7,80.575,20.7,SREDNJA,6,507,20.8,5.6
127.875,0.9,0.55,84,76.175,21.7,SREDNJA,6,518,21.6,5.1
101.875,1.4,0.75,80.8,73.525,22.6,VISOKA,7,497,20.9,4.3
121.625,1,0.55,89,83.2375,22.8,SREDNJA,7,492,16,4
9.7,2,1.0625,93.9,85.475,21.3,SREDNJA,7,45.9,21,2.3
125.5,1.7,1.3,93.2,87.525,18.4,SREDNJA,7,522,19.1,3.5
128.375,1.1,0.525,90.1,82.3375,19.6,VISOKA,7,508,24.9,5.2
48.25,1.2,0.8125,88.2,81.7125,19.8,SREDNJA,7,219,16.3,2.6
91.25,2.3,0.9875,85.2,76.5875,21,SREDNJA,7,507,32.3,3.5
119,1.2,0.7,86,77.7125,20.7,VISOKA,7,484,21.4,4.6
63.5,0.9,0.6875,83.8,77.4875,21.7,VISOKA,7,272,17.6,2.7
118.625,0.9,0.5125,88.4,79.875,23.8,VISOKA,7,481,22.4,5
114.875,0.8,0.4875,88.2,81.75,24.7,VISOKA,7,470,19.6,5
106,1.1,0.5875,81,74.0875,24.5,VISOKA,7,447,19.9,4.6
105.675,1.1,0.775,83.5,76.2875,24.4,SREDNJA,7,467.6,19.7,4
87.4,2.6,1.65,92.2,80,18.9,SREDNJA,7,543.8,36.8,3
44.875,2.3,0.95,79.6,65.3875,16.4,SREDNJA,7,158,24.5,1.8
41.125,1.3,0.8625,65.6,59.9375,16.8,SREDNJA,7,147,13.1,3.1
59.125,1.3,0.6875,86,81.5875,16.9,SREDNJA,7,256,10.8,3.2
112.2,1,0.6,91.9,83.1,20,SREDNJA,7,470.9,22.3,5.4
112.375,0.9,0.55,92.7,88.475,20.1,SREDNJA,7,471,16.5,4.9
113.875,0.8,0.5375,88.9,82.5625,22.9,VISOKA,7,487,21.6,5
105.5,0.9,0.5875,91.4,83.5125,22.2,VISOKA,7,448,20.1,4.1
98.5,1.5,0.85,76.8,68.55,24.4,VISOKA,7,425,17.1,3.6
80.75,1.4,0.6625,96.5,88.4875,22.1,VISOKA,7,408,17.6,3
100.25,1,0.775,84.7,77.3625,24.1,VISOKA,7,432,21,4.8
86.75,2.2,1.2875,75.2,71.7625,24.4,SREDNJA,7,521,14.1,3.5
89.625,0.9,0.6375,89.2,84.1875,22.6,SREDNJA,7,461,15.9,3.8
83.75,1.7,0.6125,86.1,78.9125,22.9,VISOKA,7,419,18.4,3
59.125,1,0.7,93.7,89.5375,20.3,SREDNJA,7,346,11.4,2
49.625,0.8,0.475,94.9,91.6125,19.5,SREDNJA,7,245,10.9,1.8
100.875,0.8,0.5375,90.8,84.1875,21.9,VISOKA,7,440,17.5,3.8
95.125,1.8,1,78.6,74.3875,23.2,VISOKA,7,425,11.1,2.9
75.125,0.9,0.4625,88.9,82.275,18.4,VISOKA,8,376,14.5,2.5
93.5,0.8,0.475,88.8,81.7125,21.3,SREDNJA,8,429,18.9,4.3
79.6,0.9,0.475,90.4,83.1,22,SREDNJA,8,416.7,17.8,4.1
28.1,1.7,1.0625,91.8,88.25,16.9,SREDNJA,8,108.7,14.7,1.2
85.75,0.7,0.5,82.4,74.1625,19.2,SREDNJA,8,433,25.5,5.2
99.325,1.2,0.775,86.8,78.9125,18.4,SREDNJA,8,431,21.9,4.8
95.2875,0.9,0.5875,88,81.6125,18.4,SREDNJA,8,416,17,3.7
10,3.5,1.4375,85.3,71.85,20.2,SREDNJA,8,32,22.8,3.2
20.125,1.3,1.0375,93.3,92.125,13,SREDNJA,8,89,3.39999999999999,0.5
56.625,0.9,0.4,94.9,90.4375,12.2,SREDNJA,8,291,13.4,3.1
49.375,0.9,0.4625,83.3,79.9,15.3,SREDNJA,8,211,9.2,1.8
89,0.8,0.475,91.2,86.675,17.4,SREDNJA,8,411,13.1,3.2
89.75,1.1,0.7,86.2,81.6875,20.8,SREDNJA,8,415,13,3
49.375,1.6,0.9875,91.1,89.1625,18,SREDNJA,8,243,5,1.6
26.3375,1.4,0.8125,88.7,84.125,19.8,SREDNJA,8,94.9,9.2,1.6
48.5,1.6,0.9875,94.4,91.75,17,SREDNJA,8,224,8.7,2
28.6875,1.1,0.5875,94.3,92.8125,18.7,VISOKA,8,150,5.59999999999999,1.5
20.5,1.3,0.875,94.1,91.8125,18.6,SREDNJA,8,84,5.69999999999999,0.900000000000002
28.0125,1.3,0.68,93.8,87.34,21.4,SREDNJA,8,128.8,10.3,2
80.5,0.9,0.6125,86.3,78.725,15.8,SREDNJA,8,394,17.3,3.2
79.375,1.6,1.075,88.7,82.925,17.5,SREDNJA,8,388,15.6,3.6
74.625,1.6,0.95,90,84.825,18.6,SREDNJA,8,377,16.7,3.6
77,1.2,0.6375,91.5,86.725,17.4,SREDNJA,8,379,12.3,3
65.875,0.7,0.375,92.9,90.1125,16.8,VISOKA,8,353,9,2.7
33.75,0.7,0.325,96.7,91.8125,18.2,VISOKA,8,179,8.90000000000001,2.5
31.0875,0.8,0.4375,96,92.6875,19,VISOKA,8,174.9,7.3,1.9
56.625,1.4,0.95,93.7,90.2625,18.8,SREDNJA,8,304,11.1,1.3
66.125,0.7,0.3375,85.6,81.275,18.5,SREDNJA,8,343,10.6,2.2
68.85,0.9,0.425,92.4,88.45,16.3,SREDNJA,9,353.6,9.30000000000001,2.3
29.875,1,0.5375,93.8,91.8,18.2,VISOKA,9,163,6.8,1
53.75,0.6,0.3125,95.5,91.3,18,VISOKA,9,352,8.7,2.4
30.25,0.3,0.2125,92,89.3,18.9,VISOKA,9,163,7.09999999999999,1.7
7.875,1.1,0.7,92,90.8625,18.3,SREDNJA,9,42,3.40000000000001,1
28.625,1.9,1,90.1,87.2125,16.1,NIZKA,9,153,11,1.8
37.375,1.5,0.9125,83,75.7875,17.1,SREDNJA,9,223,12.2,2.7
50.5,0.8,0.475,90.4,87.375,18,SREDNJA,9,295,11.2,2.8
54.5,0.6,0.2375,92.3,89.1625,17.5,VISOKA,9,294,11,2.8
51.75,0.7,0.275,91.8,86.875,17.7,VISOKA,9,276,12.4,2.7
36.875,1,0.4,89.6,85.6875,19.1,VISOKA,9,177,11.8,2.5
45.75,0.7,0.35,91,87.15,18,VISOKA,9,258,10.1,2.1
49,0.9,0.275,92.9,90.8125,18.5,VISOKA,9,274,4.60000000000001,2.4
49.125,0.9,0.3875,94.1,89.825,17.8,VISOKA,9,276,11.6,2.5
35.125,0.9,0.325,93.2,89.7,17.8,SREDNJA,9,198,9.10000000000001,2.1
8.375,0.8,0.4375,93.1,90.8875,17.5,SREDNJA,9,38,4.19999999999999,1.2
56.125,1.5,0.9,95.6,93.2,17.4,SREDNJA,9,332,10.3,1
15,0.9,0.6,93.3,91.775,15.4,SREDNJA,9,106,3.09999999999999,0.9
11.375,1.4,0.725,92.5,91.7,15.1,NIZKA,9,59,2.2,1
6.25,0.6,0.2625,94.1,92.8125,13.8,SREDNJA,9,38,2.8,0.600000000000001
14.375,1.9,1.3875,87.3,84.25,13.4,SREDNJA,9,84,10.8,1.4
42,0.5,0.2625,96.7,90.8625,9.2,SREDNJA,9,266,10.7,2.5
29.5,0.5,0.2125,96.2,92.0875,10.5,SREDNJA,9,153,8.90000000000001,3.6
36.375,0.7,0.4,94.6,90.6875,12.8,SREDNJA,9,214,7.5,2.2
18.875,0.6,0.275,96.8,94.2,11.2,SREDNJA,9,107,6.7,2.7
16.25,0.3,0.175,97.2,93.0375,11.1,SREDNJA,9,95,8.3,2.6
23.375,0.7,0.1875,92.9,89.3875,12.6,SREDNJA,9,144,6.5,2.4
41,0.7,0.2875,93.2,90.3375,10.5,SREDNJA,9,244,6.3,2.7
21.875,0.8,0.3125,96.7,93.2,11.2,SREDNJA,9,125,6.7,1.8
36.5,3.4,0.95,91.3,85.3125,16.5,VISOKA,9,221,18.2,5.4
38.75,1.1,0.65,91.9,87.675,14.5,SREDNJA,10,245,9.40000000000001,2.8
9.375,2,1.1,92.3,81.8875,17.1,SREDNJA,10,58,21.2,4.1
12.975,3.7,1.525,92.9,89.9,14.6,SREDNJA,10,88.9,7.7,3.3
9.125,1.2,0.625,98,96.525,8.2,NIZKA,10,55,3.40000000000001,1.1
37.5,1.5,0.725,95.1,88.3125,8.8,SREDNJA,10,239,16.5,3
37.25,0.6,0.2125,92.2,89.225,4,SREDNJA,10,232,8.10000000000001,2.9
13.625,0.2,0.025,91.9,89.625,6.3,NIZKA,10,98,5.5,1.8
18.125,0.9,0.2875,92.9,88.45,8.5,NIZKA,10,107,13.2,3.4
11,0,0,90.2,87.3125,8.9,SREDNJA,10,65,6.8,1.1
3,0.9,0.4,86.3,82.9375,8.2,NIZKA,10,19,7.5,1.9
16.25,0.9,0.275,96.6,94,6.1,NIZKA,10,113,5.69999999999999,1.8
6.625,0.8,0.3,97.2,95.4125,4.2,NIZKA,10,43,4.10000000000001,1.2
11,0.4,0.075,96.4,95.25,3.5,NIZKA,10,70,2.80000000000001,1.3
5.5,0.9,0.3375,89.5,87.2875,9.2,NIZKA,10,32,3.8,1
3.625,2.2,1.075,94.9,92.9625,11.3,NIZKA,10,24,8.40000000000001,0.9
4.625,1.1,0.5625,93.9,93.0625,12.9,NIZKA,10,30,1.5,1
12.875,1.1,0.5875,98,96.2125,10.7,NIZKA,10,83,3.90000000000001,1.9
3.125,0.6,0.35,93,91.325,12.7,NIZKA,10,20,3,0.299999999999999
6.75,0.9,0.7,92.6,90.525,9.9,NIZKA,10,46,3.8,0.700000000000001
2.75,3.3,2.1625,95.2,92.4875,9.4,NIZKA,10,19,5,2
5.375,1.8,1.3,94.8,93.3,7.2,NIZKA,10,38,5,0.600000000000001
7.375,1.4,0.95,96.2,95.1875,5,NIZKA,10,53,1.60000000000001,2.1
5.625,1.3,0.85,95.2,92.3625,6.5,NIZKA,10,43,5.2,0.4
3.75,1.3,0.6875,95.3,93.1,11.4,NIZKA,10,27,8.39999999999999,0.4
2.5,2.5,1.6875,91.1,84.4125,17.1,SREDNJA,10,19,11.3,2
6.35,1.2,0.8375,96.4,93.85,15.2,NIZKA,10,46.9,7.60000000000001,0.799999999999999
13.375,2.1,0.9875,88.2,79.9125,12.2,NIZKA,10,96,17.6,4.2
6.875,0.9,0.725,91,89.525,6.7,NIZKA,10,51,3,1.5
6.375,0.6,0.475,94.3,93.1625,5.2,NIZKA,10,45,3.09999999999999,0.600000000000001
10,0.9,0.5,97.7,95.1625,5.4,SREDNJA,10,73,5.10000000000001,2.5
10.75,1,0.6625,89.1,84.3625,8.5,SREDNJA,10,81,12.6,1.9
3.125,0.9,0.5125,97.9,95.375,3.6,SREDNJA,11,23,4.80000000000001,0.6
1.25,1.1,0.7,84.8,81.825,10.8,NIZKA,11,9,5.3,2.2
1.375,2.9,1.8,91.2,85.2375,9.3,SREDNJA,11,11,9.5,2.7
3.875,1.1,0.725,98.4,97.625,2.1,NIZKA,11,29,1.60000000000001,1.5
1.2,1.2,0.6875,91,89.2125,4.6,NIZKA,11,7.8,4.5,1.2
2.1,4.3,2.675,95.1,85.95,15.8,SREDNJA,11,13.4,20.4,3.3
1.4125,4,2.1875,92.7,89.0375,7.7,NIZKA,11,11.3,10.3,3.7
0.9875,1.9,1.5,92.5,90.1625,4.8,NIZKA,11,7.9,6,1.3
1.5,1.5,0.8625,92.3,88.55,3.4,NIZKA,11,11,7,0.8
3.5,1.1,0.6875,92,88.05,3.6,NIZKA,11,28,9.59999999999999,0.7
3.1,1.3,0.7375,88.9,86.3,4.5,NIZKA,11,23.9,6,1
1.375,2.1,1.325,92.3,90.625,3.8,NIZKA,11,11,3.2,0.7
5.625,0.7,0.525,98.1,96.4,0.5,NIZKA,11,44,3.89999999999999,2.3
3.125,1.3,0.9625,65.4,61.0125,2.3,NIZKA,11,25,8.10000000000001,0.8
4,1.1,0.625,88.9,85.9,-1.3,SREDNJA,11,32,6.60000000000001,1.6
4.375,1.1,0.6375,81.7,78.4375,0.2,NIZKA,11,35,7.5,0.4
2,2.5,1.3375,75.6,67.475,7.1,SREDNJA,11,16,17.2,1.7
0.75,2,1.0875,85.3,78.3,11.1,SREDNJA,11,6,13.8,1.4
1.25,1.5,0.9125,96.2,95.525,11.1,NIZKA,11,10,1.10000000000001,0.299999999999999
4,0.8,0.6875,98.2,97.875,8.1,NIZKA,11,32,0.700000000000003,1.6
0.7375,1.4,0.925,95.6,94.525,10.3,NIZKA,11,5.9,2,0.5
3.375,0.9,0.525,98.2,97.9875,10,NIZKA,11,27,0.600000000000009,1.5
2.625,0.9,0.6875,98.4,97.725,9.8,NIZKA,11,21,1.30000000000001,1.5
1.75,0.9,0.5375,95.9,94.3125,11,NIZKA,11,14,3.60000000000001,1.2
2,1,0.5875,96.1,95.4625,11.7,NIZKA,11,16,1.8,0.6
0.3375,1.2,0.8125,91.9,90.2125,10.3,NIZKA,11,2.7,3,1.3
1.6125,0.5,0.35,94.3,93.5125,8.7,SREDNJA,11,12.9,1.59999999999999,0.299999999999999
0.4875,3.3,2.4125,86.2,81.225,8.3,SREDNJA,11,3.9,10.6,4.5
2.125,4.6,3.3875,46,42.7,1.1,SREDNJA,11,17,6.7,1.4
3.25,0.5,0.4,86.4,82.725,-3.4,NIZKA,11,26,10.2,1.7
1.75,0.9,0.5625,87.2,84.8125,-2.6,NIZKA,12,14,5.8,1.2
1.875,1.1,0.8125,87,86.25,-1.9,NIZKA,12,15,2.2,0.6
1,0.9,0.6,91.1,88.05,1.3,NIZKA,12,8,8.59999999999999,3.1
2.125,1.1,0.6375,95.5,91.425,-1.1,SREDNJA,12,17,8.5,2.7
1.25,0.7,0.4375,75.4,74.4375,1.3,NIZKA,12,10,4.40000000000001,0.5
1.5,0.6,0.4125,92.4,91.6875,-2.5,NIZKA,12,12,1.7,2.1
1.5,1.3,0.7875,93.5,89.7,-0.6,NIZKA,12,12,6.09999999999999,1.5
0.5,0.6,0.4,97.6,95.8625,-2.5,NIZKA,12,4,6.8,1.5
1.375,1,0.8375,93.6,91.3875,-3.2,NIZKA,12,11,4.8,0.5
1.875,0.7,0.3625,91.3,90.675,-2.3,NIZKA,12,15,2.5,1.9
1.375,0.9,0.5375,92.1,91.2625,-2.3,NIZKA,12,11,1.59999999999999,1.4
0.625,0.6,0.4875,95.9,93.4125,0.6,NIZKA,12,5,3.7,0.8
0.25,1.4,0.6125,97.4,95.575,0,NIZKA,12,2,4.2,2.6
0.875,0.6,0.45,93.1,91.9125,-1.3,NIZKA,12,7,3.09999999999999,1.3
0.375,1.1,0.5875,94.4,91.95,0.2,NIZKA,12,3,3.90000000000001,2.1
0.375,2,1.1375,85.2,77.625,3,NIZKA,12,3,16.8,0.4
1,0.9,0.5,90.6,88.325,-2.7,NIZKA,12,8,5.3,1.7
0.5,0.7,0.425,96.9,93.1,-4.1,NIZKA,12,4,6.30000000000001,2.3
0.25,0.7,0.475,90.7,88.9375,-1.6,NIZKA,12,2,4.2,1.9
0.125,1.8,0.975,90.3,87.1125,-0.7,NIZKA,12,1,5.89999999999999,0.7
0.25,2,1.6375,91,88.15,-2.7,NIZKA,12,2,5.5,0.9
0.1125,2,1.575,87.8,86.55,-3.4,NIZKA,12,0.9,3,0.5
0.25,1.3,0.8625,91.5,88.6875,-3.5,NIZKA,12,2,4.59999999999999,0.6
1,0.9,0.475,96.6,93.25,-4.1,NIZKA,12,8,5.8,1.3
0.125,0.8,0.55,96.5,95.65,-3,NIZKA,12,1,3.2,0.7
0.375,0.9,0.6125,97.3,96.6,-2.9,NIZKA,12,3,1.89999999999999,0.6
0.375,1.2,0.7125,93.1,91.8875,0,SREDNJA,12,3,2.09999999999999,1.1
1.75,2.8,1.7,57.7,52.075,2.9,SREDNJA,12,14,10.4,2.9
0.5,1.7,1.0375,85.8,78.65,1.5,SREDNJA,12,4,15.2,2.4
0.375,0.9,0.6,91.1,89.525,-4.3,NIZKA,12,3,3.09999999999999,2.2
